"START_ID","END_ID","TYPE","props_json"
"PipelineRun|asd_run_001","Pipeline|ASD_privacy_walkthrough","executes","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::ACC_norm::00108","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::chall_behav::00109","DataCellArtifact|D8_ModellingDataset::record::1::cell::chall_behav","annotates","{}"
"StepRun|asd_run_001::002::S6_select_modelling_features","PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::chall_behav::00109","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::chall_behav::00109","StepRun|asd_run_001::002::S6_select_modelling_features","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::chall_behav::00109","OperationPolicy|S6_select_modelling_features_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::chall_behav::00109","SensitivityCategory|health","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::chall_behav::00109","SensitivityCategory|behavioural_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::chall_behav::00109","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::chall_behav::00109","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::chall_behav::00109","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::chall_behav::00109","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::chall_behav::00109","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::chall_behav::00109","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::chall_behav::00109","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::chall_behav::00109","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sev::00110","DataCellArtifact|D8_ModellingDataset::record::1::cell::sev","annotates","{}"
"StepRun|asd_run_001::002::S6_select_modelling_features","PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sev::00110","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sev::00110","StepRun|asd_run_001::002::S6_select_modelling_features","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sev::00110","OperationPolicy|S6_select_modelling_features_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sev::00110","SensitivityCategory|health","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sev::00110","SensitivityCategory|behavioural_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sev::00110","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sev::00110","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sev::00110","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sev::00110","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sev::00110","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sev::00110","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sev::00110","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sev::00110","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::age_grp::00111","DataCellArtifact|D8_ModellingDataset::record::1::cell::age_grp","annotates","{}"
"StepRun|asd_run_001::002::S6_select_modelling_features","PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::age_grp::00111","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::age_grp::00111","StepRun|asd_run_001::002::S6_select_modelling_features","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::age_grp::00111","OperationPolicy|S6_select_modelling_features_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::age_grp::00111","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::age_grp::00111","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::age_grp::00111","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::age_grp::00111","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::age_grp::00111","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::age_grp::00111","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::age_grp::00111","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::age_grp::00111","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sex::00112","DataCellArtifact|D8_ModellingDataset::record::1::cell::sex","annotates","{}"
"StepRun|asd_run_001::002::S6_select_modelling_features","PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sex::00112","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sex::00112","StepRun|asd_run_001::002::S6_select_modelling_features","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sex::00112","OperationPolicy|S6_select_modelling_features_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sex::00112","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sex::00112","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sex::00112","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sex::00112","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sex::00112","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sex::00112","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sex::00112","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::1::cell::sex::00112","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::HR_norm::00113","DataCellArtifact|D8_ModellingDataset::record::2::cell::HR_norm","annotates","{}"
"StepRun|asd_run_001::002::S6_select_modelling_features","PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::HR_norm::00113","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::HR_norm::00113","StepRun|asd_run_001::002::S6_select_modelling_features","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::HR_norm::00113","OperationPolicy|S6_select_modelling_features_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::HR_norm::00113","SensitivityCategory|biometric","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::HR_norm::00113","SensitivityCategory|health","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::HR_norm::00113","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::HR_norm::00113","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::HR_norm::00113","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::HR_norm::00113","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::HR_norm::00113","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::HR_norm::00113","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::HR_norm::00113","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::HR_norm::00113","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::EDA_norm::00114","DataCellArtifact|D8_ModellingDataset::record::2::cell::EDA_norm","annotates","{}"
"StepRun|asd_run_001::002::S6_select_modelling_features","PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::EDA_norm::00114","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::EDA_norm::00114","StepRun|asd_run_001::002::S6_select_modelling_features","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::EDA_norm::00114","OperationPolicy|S6_select_modelling_features_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::EDA_norm::00114","SensitivityCategory|biometric","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::EDA_norm::00114","SensitivityCategory|health","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::EDA_norm::00114","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::EDA_norm::00114","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::EDA_norm::00114","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::EDA_norm::00114","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::EDA_norm::00114","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::EDA_norm::00114","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::EDA_norm::00114","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::EDA_norm::00114","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::ACC_norm::00115","DataCellArtifact|D8_ModellingDataset::record::2::cell::ACC_norm","annotates","{}"
"StepRun|asd_run_001::002::S6_select_modelling_features","PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::ACC_norm::00115","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::ACC_norm::00115","StepRun|asd_run_001::002::S6_select_modelling_features","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::ACC_norm::00115","OperationPolicy|S6_select_modelling_features_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::ACC_norm::00115","SensitivityCategory|behavioural_sensor_data","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::ACC_norm::00115","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::ACC_norm::00115","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::ACC_norm::00115","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::ACC_norm::00115","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::ACC_norm::00115","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::ACC_norm::00115","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::ACC_norm::00115","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::chall_behav::00116","DataCellArtifact|D8_ModellingDataset::record::2::cell::chall_behav","annotates","{}"
"StepRun|asd_run_001::002::S6_select_modelling_features","PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::chall_behav::00116","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::chall_behav::00116","StepRun|asd_run_001::002::S6_select_modelling_features","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::chall_behav::00116","OperationPolicy|S6_select_modelling_features_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::chall_behav::00116","SensitivityCategory|health","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::chall_behav::00116","SensitivityCategory|behavioural_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::chall_behav::00116","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::chall_behav::00116","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::chall_behav::00116","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::chall_behav::00116","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::chall_behav::00116","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::chall_behav::00116","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::chall_behav::00116","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::chall_behav::00116","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::sev::00117","DataCellArtifact|D8_ModellingDataset::record::2::cell::sev","annotates","{}"
"StepRun|asd_run_001::002::S6_select_modelling_features","PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::sev::00117","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D8_ModellingDataset::record::2::cell::sev::00117","StepRun|asd_run_001::002::S6_select_modelling_features","wasGeneratedBy","{}"
