"ID","LABEL","key","props_json"
"Pipeline|ASD_privacy_walkthrough","Pipeline","ASD_privacy_walkthrough","{""key"": ""ASD_privacy_walkthrough"", ""name"": ""ASD_privacy_walkthrough""}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::sex::0040","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::sex::0040","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::sex::0040"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::sex::0040"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::2::cell::sex"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""quasi_identifier""], ""C"": [""quasi_identifier""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""DS"", ""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::sex::0041","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::sex::0041","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::sex::0041"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::sex::0041"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::3::cell::sex"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""quasi_identifier""], ""C"": [""quasi_identifier""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""DS"", ""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::clinic_site::0042","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::clinic_site::0042","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::clinic_site::0042"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::clinic_site::0042"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::0::cell::clinic_site"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""quasi_identifier"", ""organisational_context""], ""C"": [""quasi_identifier"", ""organisational_context""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::clinic_site::0043","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::clinic_site::0043","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::clinic_site::0043"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::clinic_site::0043"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::1::cell::clinic_site"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""quasi_identifier"", ""organisational_context""], ""C"": [""quasi_identifier"", ""organisational_context""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::clinic_site::0044","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::clinic_site::0044","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::clinic_site::0044"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::clinic_site::0044"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::2::cell::clinic_site"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""quasi_identifier"", ""organisational_context""], ""C"": [""quasi_identifier"", ""organisational_context""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::clinic_site::0045","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::clinic_site::0045","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::clinic_site::0045"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::clinic_site::0045"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::3::cell::clinic_site"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""quasi_identifier"", ""organisational_context""], ""C"": [""quasi_identifier"", ""organisational_context""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::diag::0046","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::diag::0046","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::diag::0046"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::diag::0046"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::0::cell::diag"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""health"", ""sensitive_personal_data""], ""C"": [""health"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::diag::0047","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::diag::0047","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::diag::0047"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::diag::0047"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::1::cell::diag"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""health"", ""sensitive_personal_data""], ""C"": [""health"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::diag::0048","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::diag::0048","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::diag::0048"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::diag::0048"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::2::cell::diag"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""health"", ""sensitive_personal_data""], ""C"": [""health"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::diag::0049","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::diag::0049","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::diag::0049"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::diag::0049"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::3::cell::diag"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""health"", ""sensitive_personal_data""], ""C"": [""health"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""CL"", ""AU"", ""DPO""]}"
"OperationPolicy|S5_normalise_policy","OperationPolicy","S5_normalise_policy","{""key"": ""S5_normalise_policy"", ""policy_id"": ""S5_normalise_policy"", ""step"": ""S5_normalise"", ""operatorType"": ""TR"", ""contributorGranularity"": ""cell"", ""inputArtifacts"": [""D6_EnrichedEpisodeData""], ""outputArtifacts"": [""D7_NormalizedEpisodeData""], ""selectedAttributes"": [], ""removedAttributes"": [], ""joinKeys"": [], ""target"": null, ""features"": [], ""excludedAttributes"": [], ""modelAccessRoles"": [], ""note"": ""TR example: numeric values change scale, but privacy semantics of the retained attributes are preserved."", ""raw_json"": ""{\""step\"": \""S5_normalise\"", \""operatorType\"": \""TR\"", \""contributorGranularity\"": \""cell\"", \""inputArtifacts\"": [\""D6_EnrichedEpisodeData\""], \""outputArtifacts\"": [\""D7_NormalizedEpisodeData\""], \""transformations\"": {\""HR_norm\"": {\""derivedFrom\"": [\""HR_res\""], \""preserveCategories\"": true, \""description\"": \""Min-max normalisation preserves the biometric/health semantics of heart-rate values.\""}, \""EDA_norm\"": {\""derivedFrom\"": [\""EDA_res\""], \""preserveCategories\"": true, \""description\"": \""Min-max normalisation preserves the biometric/health semantics of EDA values.\""}, \""ACC_norm\"": {\""derivedFrom\"": [\""ACC_res\""], \""preserveCategories\"": true, \""description\"": \""Min-max normalisation preserves behavioural sensor-data semantics.\""}, \""Id\"": {\""derivedFrom\"": [\""Id\""], \""preserveCategories\"": true}, \""window_start\"": {\""derivedFrom\"": [\""window_start\""], \""preserveCategories\"": true}, \""chall_behav\"": {\""derivedFrom\"": [\""chall_behav\""], \""preserveCategories\"": true}, \""sev\"": {\""derivedFrom\"": [\""sev\""], \""preserveCategories\"": true}, \""age_grp\"": {\""derivedFrom\"": [\""age_grp\""], \""preserveCategories\"": true}, \""sex\"": {\""derivedFrom\"": [\""sex\""], \""preserveCategories\"": true}, \""clinic_site\"": {\""derivedFrom\"": [\""clinic_site\""], \""preserveCategories\"": true}, \""diag\"": {\""derivedFrom\"": [\""diag\""], \""preserveCategories\"": true}}, \""globalParameters\"": {\""usesDatasetMinMax\"": true, \""erasureEffect\"": \""recompute_if_minmax_changes\"", \""note\"": \""This policy records the subtle cross-record dependency introduced when min/max parameters are fitted on the full dataset.\""}, \""note\"": \""TR example: numeric values change scale, but privacy semantics of the retained attributes are preserved.\""}""}"
"OperatorType|TR","OperatorType","TR","{""key"": ""TR"", ""name"": ""TR""}"
"TransformationRule|S5_normalise_policy::transformation::HR_norm","TransformationRule","S5_normalise_policy::transformation::HR_norm","{""key"": ""S5_normalise_policy::transformation::HR_norm"", ""policy_id"": ""S5_normalise_policy"", ""outputAttribute"": ""HR_norm"", ""derivedFrom"": [""HR_res""], ""preserveCategories"": true, ""raw_json"": ""{\""derivedFrom\"": [\""HR_res\""], \""preserveCategories\"": true, \""description\"": \""Min-max normalisation preserves the biometric/health semantics of heart-rate values.\""}""}"
"TransformationRule|S5_normalise_policy::transformation::EDA_norm","TransformationRule","S5_normalise_policy::transformation::EDA_norm","{""key"": ""S5_normalise_policy::transformation::EDA_norm"", ""policy_id"": ""S5_normalise_policy"", ""outputAttribute"": ""EDA_norm"", ""derivedFrom"": [""EDA_res""], ""preserveCategories"": true, ""raw_json"": ""{\""derivedFrom\"": [\""EDA_res\""], \""preserveCategories\"": true, \""description\"": \""Min-max normalisation preserves the biometric/health semantics of EDA values.\""}""}"
"TransformationRule|S5_normalise_policy::transformation::ACC_norm","TransformationRule","S5_normalise_policy::transformation::ACC_norm","{""key"": ""S5_normalise_policy::transformation::ACC_norm"", ""policy_id"": ""S5_normalise_policy"", ""outputAttribute"": ""ACC_norm"", ""derivedFrom"": [""ACC_res""], ""preserveCategories"": true, ""raw_json"": ""{\""derivedFrom\"": [\""ACC_res\""], \""preserveCategories\"": true, \""description\"": \""Min-max normalisation preserves behavioural sensor-data semantics.\""}""}"
"TransformationRule|S5_normalise_policy::transformation::Id","TransformationRule","S5_normalise_policy::transformation::Id","{""key"": ""S5_normalise_policy::transformation::Id"", ""policy_id"": ""S5_normalise_policy"", ""outputAttribute"": ""Id"", ""derivedFrom"": [""Id""], ""preserveCategories"": true, ""raw_json"": ""{\""derivedFrom\"": [\""Id\""], \""preserveCategories\"": true}""}"
"TransformationRule|S5_normalise_policy::transformation::window_start","TransformationRule","S5_normalise_policy::transformation::window_start","{""key"": ""S5_normalise_policy::transformation::window_start"", ""policy_id"": ""S5_normalise_policy"", ""outputAttribute"": ""window_start"", ""derivedFrom"": [""window_start""], ""preserveCategories"": true, ""raw_json"": ""{\""derivedFrom\"": [\""window_start\""], \""preserveCategories\"": true}""}"
"TransformationRule|S5_normalise_policy::transformation::chall_behav","TransformationRule","S5_normalise_policy::transformation::chall_behav","{""key"": ""S5_normalise_policy::transformation::chall_behav"", ""policy_id"": ""S5_normalise_policy"", ""outputAttribute"": ""chall_behav"", ""derivedFrom"": [""chall_behav""], ""preserveCategories"": true, ""raw_json"": ""{\""derivedFrom\"": [\""chall_behav\""], \""preserveCategories\"": true}""}"
"TransformationRule|S5_normalise_policy::transformation::sev","TransformationRule","S5_normalise_policy::transformation::sev","{""key"": ""S5_normalise_policy::transformation::sev"", ""policy_id"": ""S5_normalise_policy"", ""outputAttribute"": ""sev"", ""derivedFrom"": [""sev""], ""preserveCategories"": true, ""raw_json"": ""{\""derivedFrom\"": [\""sev\""], \""preserveCategories\"": true}""}"
"TransformationRule|S5_normalise_policy::transformation::age_grp","TransformationRule","S5_normalise_policy::transformation::age_grp","{""key"": ""S5_normalise_policy::transformation::age_grp"", ""policy_id"": ""S5_normalise_policy"", ""outputAttribute"": ""age_grp"", ""derivedFrom"": [""age_grp""], ""preserveCategories"": true, ""raw_json"": ""{\""derivedFrom\"": [\""age_grp\""], \""preserveCategories\"": true}""}"
"TransformationRule|S5_normalise_policy::transformation::sex","TransformationRule","S5_normalise_policy::transformation::sex","{""key"": ""S5_normalise_policy::transformation::sex"", ""policy_id"": ""S5_normalise_policy"", ""outputAttribute"": ""sex"", ""derivedFrom"": [""sex""], ""preserveCategories"": true, ""raw_json"": ""{\""derivedFrom\"": [\""sex\""], \""preserveCategories\"": true}""}"
"TransformationRule|S5_normalise_policy::transformation::clinic_site","TransformationRule","S5_normalise_policy::transformation::clinic_site","{""key"": ""S5_normalise_policy::transformation::clinic_site"", ""policy_id"": ""S5_normalise_policy"", ""outputAttribute"": ""clinic_site"", ""derivedFrom"": [""clinic_site""], ""preserveCategories"": true, ""raw_json"": ""{\""derivedFrom\"": [\""clinic_site\""], \""preserveCategories\"": true}""}"
"TransformationRule|S5_normalise_policy::transformation::diag","TransformationRule","S5_normalise_policy::transformation::diag","{""key"": ""S5_normalise_policy::transformation::diag"", ""policy_id"": ""S5_normalise_policy"", ""outputAttribute"": ""diag"", ""derivedFrom"": [""diag""], ""preserveCategories"": true, ""raw_json"": ""{\""derivedFrom\"": [\""diag\""], \""preserveCategories\"": true}""}"
"OperationPolicy|S6_select_modelling_features_policy","OperationPolicy","S6_select_modelling_features_policy","{""key"": ""S6_select_modelling_features_policy"", ""policy_id"": ""S6_select_modelling_features_policy"", ""step"": ""S6_select_modelling_features"", ""operatorType"": ""RED"", ""contributorGranularity"": ""cell"", ""inputArtifacts"": [""D7_NormalizedEpisodeData""], ""outputArtifacts"": [""D8_ModellingDataset""], ""selectedAttributes"": [""HR_norm"", ""EDA_norm"", ""ACC_norm"", ""chall_behav"", ""sev"", ""age_grp"", ""sex""], ""removedAttributes"": [""Id"", ""window_start"", ""clinic_site"", ""diag""], ""joinKeys"": [], ""target"": null, ""features"": [], ""excludedAttributes"": [], ""modelAccessRoles"": [], ""note"": ""RED/projection example: output annotation should be computed from retained attributes rather than copied from the whole input dataset."", ""raw_json"": ""{\""step\"": \""S6_select_modelling_features\"", \""operatorType\"": \""RED\"", \""contributorGranularity\"": \""cell\"", \""inputArtifacts\"": [\""D7_NormalizedEpisodeData\""], \""outputArtifacts\"": [\""D8_ModellingDataset\""], \""selectedAttributes\"": [\""HR_norm\"", \""EDA_norm\"", \""ACC_norm\"", \""chall_behav\"", \""sev\"", \""age_grp\"", \""sex\""], \""removedAttributes\"": [\""Id\"", \""window_start\"", \""clinic_site\"", \""diag\""], \""riskRemovalRules\"": [{\""condition\"": \""risk_causing_attributes_removed\"", \""removeCategories\"": [\""direct_identifier\"", \""temporal_quasi_identifier\"", \""organisational_context\"", \""reidentification_risk\""], \""description\"": \""Projection removes the main attributes that caused the prior dataset-level linkage risk; residual quasi-identifiers remain through age group and sex.\""}], \""globalParameters\"": {\""recomputeAccessFromRetainedAttributes\"": true}, \""note\"": \""RED/projection example: output annotation should be computed from retained attributes rather than copied from the whole input dataset.\""}""}"
"OperatorType|RED","OperatorType","RED","{""key"": ""RED"", ""name"": ""RED""}"
"RiskRemovalRule|S6_select_modelling_features_policy::RiskRemovalRule::001","RiskRemovalRule","S6_select_modelling_features_policy::RiskRemovalRule::001","{""key"": ""S6_select_modelling_features_policy::RiskRemovalRule::001"", ""policy_id"": ""S6_select_modelling_features_policy"", ""order"": 1, ""condition"": ""risk_causing_attributes_removed"", ""addCategories"": [], ""restrictRolesTo"": [], ""removeCategories"": [""direct_identifier"", ""temporal_quasi_identifier"", ""organisational_context"", ""reidentification_risk""], ""raw_json"": ""{\""condition\"": \""risk_causing_attributes_removed\"", \""removeCategories\"": [\""direct_identifier\"", \""temporal_quasi_identifier\"", \""organisational_context\"", \""reidentification_risk\""], \""description\"": \""Projection removes the main attributes that caused the prior dataset-level linkage risk; residual quasi-identifiers remain through age group and sex.\""}""}"
"OperationPolicy|S7_split_train_test_policy","OperationPolicy","S7_split_train_test_policy","{""key"": ""S7_split_train_test_policy"", ""policy_id"": ""S7_split_train_test_policy"", ""step"": ""S7_split_train_test"", ""operatorType"": ""RED"", ""contributorGranularity"": ""record"", ""inputArtifacts"": [""D8_ModellingDataset""], ""outputArtifacts"": [""D9_TrainDataset"", ""D10_TestDataset""], ""selectedAttributes"": [], ""removedAttributes"": [], ""joinKeys"": [], ""target"": null, ""features"": [], ""excludedAttributes"": [], ""modelAccessRoles"": [], ""note"": ""RED/split example: train and test datasets inherit annotations from the records assigned to each partition."", ""raw_json"": ""{\""step\"": \""S7_split_train_test\"", \""operatorType\"": \""RED\"", \""contributorGranularity\"": \""record\"", \""inputArtifacts\"": [\""D8_ModellingDataset\""], \""outputArtifacts\"": [\""D9_TrainDataset\"", \""D10_TestDataset\""], \""globalParameters\"": {\""splitType\"": \""subject_aware_toy_split\"", \""trainRecordSelector\"": \""first_two_rows\"", \""testRecordSelector\"": \""last_two_rows\"", \""attenuationApplies\"": false}, \""note\"": \""RED/split example: train and test datasets inherit annotations from the records assigned to each partition.\""}""}"
