"ID","LABEL","key","props_json"
"Pipeline|german_credit_pipeline","Pipeline","german_credit_pipeline","{""key"": ""german_credit_pipeline"", ""name"": ""german_credit_pipeline""}"
"OperationPolicy|A2_drop_personal_status_policy","OperationPolicy","A2_drop_personal_status_policy","{""key"": ""A2_drop_personal_status_policy"", ""policy_id"": ""A2_drop_personal_status_policy"", ""step"": ""A2_drop_personal_status"", ""operatorType"": ""RED"", ""contributorGranularity"": ""cell"", ""inputArtifacts"": [""D2_GermanStatusGender""], ""outputArtifacts"": [""D3_GermanNoPersonalStatus""], ""selectedAttributes"": [], ""removedAttributes"": [], ""joinKeys"": [], ""target"": null, ""features"": [], ""excludedAttributes"": [], ""modelAccessRoles"": [], ""note"": null, ""raw_json"": ""{\""operatorType\"": \""RED\"", \""contributorGranularity\"": \""cell\"", \""step\"": \""A2_drop_personal_status\"", \""inputArtifacts\"": [\""D2_GermanStatusGender\""], \""outputArtifacts\"": [\""D3_GermanNoPersonalStatus\""], \""riskRemovalRules\"": [{\""condition\"": \""projection_or_attribute_removal\"", \""removeCategories\"": [\""personal_status\""], \""description\"": \""Converted from top-level removeCategories for the real PrivacyProv policy schema.\""}]}""}"
"OperatorType|RED","OperatorType","RED","{""key"": ""RED"", ""name"": ""RED""}"
"RiskRemovalRule|A2_drop_personal_status_policy::RiskRemovalRule::001","RiskRemovalRule","A2_drop_personal_status_policy::RiskRemovalRule::001","{""key"": ""A2_drop_personal_status_policy::RiskRemovalRule::001"", ""policy_id"": ""A2_drop_personal_status_policy"", ""order"": 1, ""condition"": ""projection_or_attribute_removal"", ""addCategories"": [], ""restrictRolesTo"": [], ""removeCategories"": [""personal_status""], ""raw_json"": ""{\""condition\"": \""projection_or_attribute_removal\"", \""removeCategories\"": [\""personal_status\""], \""description\"": \""Converted from top-level removeCategories for the real PrivacyProv policy schema.\""}""}"
"SensitivityCategory|personal_status","SensitivityCategory","personal_status","{""key"": ""personal_status"", ""name"": ""personal_status""}"
"OperationPolicy|A3_one_hot_encode_policy","OperationPolicy","A3_one_hot_encode_policy","{""key"": ""A3_one_hot_encode_policy"", ""policy_id"": ""A3_one_hot_encode_policy"", ""step"": ""A3_one_hot_encode"", ""operatorType"": ""TR"", ""contributorGranularity"": ""cell"", ""inputArtifacts"": [""D3_GermanNoPersonalStatus""], ""outputArtifacts"": [""D4_GermanEncoded""], ""selectedAttributes"": [], ""removedAttributes"": [], ""joinKeys"": [], ""target"": null, ""features"": [], ""excludedAttributes"": [], ""modelAccessRoles"": [], ""note"": null, ""raw_json"": ""{\""operatorType\"": \""TR\"", \""contributorGranularity\"": \""cell\"", \""transformations\"": {\""checking_*\"": {\""derivedFrom\"": [\""checking\""], \""preserveCategories\"": true}, \""credit_history_*\"": {\""derivedFrom\"": [\""credit_history\""], \""preserveCategories\"": true}, \""purpose_*\"": {\""derivedFrom\"": [\""purpose\""], \""preserveCategories\"": true}, \""savings_*\"": {\""derivedFrom\"": [\""savings\""], \""preserveCategories\"": true}, \""employment_*\"": {\""derivedFrom\"": [\""employment\""], \""preserveCategories\"": true}, \""other_debtors_*\"": {\""derivedFrom\"": [\""other_debtors\""], \""preserveCategories\"": true}, \""property_*\"": {\""derivedFrom\"": [\""property\""], \""preserveCategories\"": true}, \""other_inst_*\"": {\""derivedFrom\"": [\""other_inst\""], \""preserveCategories\"": true}, \""housing_*\"": {\""derivedFrom\"": [\""housing\""], \""preserveCategories\"": true}, \""job_*\"": {\""derivedFrom\"": [\""job\""], \""preserveCategories\"": true}, \""status_*\"": {\""derivedFrom\"": [\""status\""], \""preserveCategories\"": true}}, \""step\"": \""A3_one_hot_encode\"", \""inputArtifacts\"": [\""D3_GermanNoPersonalStatus\""], \""outputArtifacts\"": [\""D4_GermanEncoded\""]}""}"
"TransformationRule|A3_one_hot_encode_policy::transformation::checking__","TransformationRule","A3_one_hot_encode_policy::transformation::checking__","{""key"": ""A3_one_hot_encode_policy::transformation::checking__"", ""policy_id"": ""A3_one_hot_encode_policy"", ""outputAttribute"": ""checking_*"", ""derivedFrom"": [""checking""], ""preserveCategories"": true, ""raw_json"": ""{\""derivedFrom\"": [\""checking\""], \""preserveCategories\"": true}""}"
"TransformationRule|A3_one_hot_encode_policy::transformation::credit_history__","TransformationRule","A3_one_hot_encode_policy::transformation::credit_history__","{""key"": ""A3_one_hot_encode_policy::transformation::credit_history__"", ""policy_id"": ""A3_one_hot_encode_policy"", ""outputAttribute"": ""credit_history_*"", ""derivedFrom"": [""credit_history""], ""preserveCategories"": true, ""raw_json"": ""{\""derivedFrom\"": [\""credit_history\""], \""preserveCategories\"": true}""}"
"TransformationRule|A3_one_hot_encode_policy::transformation::purpose__","TransformationRule","A3_one_hot_encode_policy::transformation::purpose__","{""key"": ""A3_one_hot_encode_policy::transformation::purpose__"", ""policy_id"": ""A3_one_hot_encode_policy"", ""outputAttribute"": ""purpose_*"", ""derivedFrom"": [""purpose""], ""preserveCategories"": true, ""raw_json"": ""{\""derivedFrom\"": [\""purpose\""], \""preserveCategories\"": true}""}"
"TransformationRule|A3_one_hot_encode_policy::transformation::savings__","TransformationRule","A3_one_hot_encode_policy::transformation::savings__","{""key"": ""A3_one_hot_encode_policy::transformation::savings__"", ""policy_id"": ""A3_one_hot_encode_policy"", ""outputAttribute"": ""savings_*"", ""derivedFrom"": [""savings""], ""preserveCategories"": true, ""raw_json"": ""{\""derivedFrom\"": [\""savings\""], \""preserveCategories\"": true}""}"
"TransformationRule|A3_one_hot_encode_policy::transformation::employment__","TransformationRule","A3_one_hot_encode_policy::transformation::employment__","{""key"": ""A3_one_hot_encode_policy::transformation::employment__"", ""policy_id"": ""A3_one_hot_encode_policy"", ""outputAttribute"": ""employment_*"", ""derivedFrom"": [""employment""], ""preserveCategories"": true, ""raw_json"": ""{\""derivedFrom\"": [\""employment\""], \""preserveCategories\"": true}""}"
"TransformationRule|A3_one_hot_encode_policy::transformation::other_debtors__","TransformationRule","A3_one_hot_encode_policy::transformation::other_debtors__","{""key"": ""A3_one_hot_encode_policy::transformation::other_debtors__"", ""policy_id"": ""A3_one_hot_encode_policy"", ""outputAttribute"": ""other_debtors_*"", ""derivedFrom"": [""other_debtors""], ""preserveCategories"": true, ""raw_json"": ""{\""derivedFrom\"": [\""other_debtors\""], \""preserveCategories\"": true}""}"
"TransformationRule|A3_one_hot_encode_policy::transformation::property__","TransformationRule","A3_one_hot_encode_policy::transformation::property__","{""key"": ""A3_one_hot_encode_policy::transformation::property__"", ""policy_id"": ""A3_one_hot_encode_policy"", ""outputAttribute"": ""property_*"", ""derivedFrom"": [""property""], ""preserveCategories"": true, ""raw_json"": ""{\""derivedFrom\"": [\""property\""], \""preserveCategories\"": true}""}"
"TransformationRule|A3_one_hot_encode_policy::transformation::other_inst__","TransformationRule","A3_one_hot_encode_policy::transformation::other_inst__","{""key"": ""A3_one_hot_encode_policy::transformation::other_inst__"", ""policy_id"": ""A3_one_hot_encode_policy"", ""outputAttribute"": ""other_inst_*"", ""derivedFrom"": [""other_inst""], ""preserveCategories"": true, ""raw_json"": ""{\""derivedFrom\"": [\""other_inst\""], \""preserveCategories\"": true}""}"
"TransformationRule|A3_one_hot_encode_policy::transformation::housing__","TransformationRule","A3_one_hot_encode_policy::transformation::housing__","{""key"": ""A3_one_hot_encode_policy::transformation::housing__"", ""policy_id"": ""A3_one_hot_encode_policy"", ""outputAttribute"": ""housing_*"", ""derivedFrom"": [""housing""], ""preserveCategories"": true, ""raw_json"": ""{\""derivedFrom\"": [\""housing\""], \""preserveCategories\"": true}""}"
"TransformationRule|A3_one_hot_encode_policy::transformation::job__","TransformationRule","A3_one_hot_encode_policy::transformation::job__","{""key"": ""A3_one_hot_encode_policy::transformation::job__"", ""policy_id"": ""A3_one_hot_encode_policy"", ""outputAttribute"": ""job_*"", ""derivedFrom"": [""job""], ""preserveCategories"": true, ""raw_json"": ""{\""derivedFrom\"": [\""job\""], \""preserveCategories\"": true}""}"
"TransformationRule|A3_one_hot_encode_policy::transformation::status__","TransformationRule","A3_one_hot_encode_policy::transformation::status__","{""key"": ""A3_one_hot_encode_policy::transformation::status__"", ""policy_id"": ""A3_one_hot_encode_policy"", ""outputAttribute"": ""status_*"", ""derivedFrom"": [""status""], ""preserveCategories"": true, ""raw_json"": ""{\""derivedFrom\"": [\""status\""], \""preserveCategories\"": true}""}"
"OperationPolicy|A4_split_train_test_policy","OperationPolicy","A4_split_train_test_policy","{""key"": ""A4_split_train_test_policy"", ""policy_id"": ""A4_split_train_test_policy"", ""step"": ""A4_split_train_test"", ""operatorType"": ""RED"", ""contributorGranularity"": ""record"", ""inputArtifacts"": [""D4_GermanEncoded""], ""outputArtifacts"": [""D5_GermanTrainDataset"", ""D6_GermanTestDataset""], ""selectedAttributes"": [], ""removedAttributes"": [], ""joinKeys"": [], ""target"": null, ""features"": [], ""excludedAttributes"": [], ""modelAccessRoles"": [], ""note"": null, ""raw_json"": ""{\""operatorType\"": \""RED\"", \""contributorGranularity\"": \""record\"", \""step\"": \""A4_split_train_test\"", \""inputArtifacts\"": [\""D4_GermanEncoded\""], \""outputArtifacts\"": [\""D5_GermanTrainDataset\"", \""D6_GermanTestDataset\""]}""}"
"OperationPolicy|A5_train_classifier_policy","OperationPolicy","A5_train_classifier_policy","{""key"": ""A5_train_classifier_policy"", ""policy_id"": ""A5_train_classifier_policy"", ""step"": ""A5_train_classifier"", ""operatorType"": ""LEARN"", ""contributorGranularity"": ""record_and_attribute"", ""inputArtifacts"": [""D5_GermanTrainDataset""], ""outputArtifacts"": [""M1_GermanCreditClassifier""], ""selectedAttributes"": [], ""removedAttributes"": [], ""joinKeys"": [], ""target"": ""label"", ""features"": [""*""], ""excludedAttributes"": [], ""modelAccessRoles"": [""DS"", ""AU"", ""DPO"", ""DomainExpert""], ""note"": null, ""raw_json"": ""{\""operatorType\"": \""LEARN\"", \""contributorGranularity\"": \""record_and_attribute\"", \""target\"": \""label\"", \""features\"": [\""*\""], \""modelExposureMapping\"": {\""financial_sensitive\"": \""model_exposed_to_financial_sensitive_data\"", \""creditworthiness_sensitive\"": \""model_exposed_to_financial_sensitive_data\"", \""employment_sensitive\"": \""model_exposed_to_employment_data\"", \""protected_attribute\"": \""model_exposed_to_protected_attributes\"", \""gender\"": \""model_exposed_to_protected_attributes\"", \""nationality_sensitive\"": \""model_exposed_to_protected_attributes\"", \""sensitive_personal_data\"": \""model_exposed_to_sensitive_personal_data\"", \""personal_data\"": \""model_exposed_to_personal_data\""}, \""erasureRewrite\"": {\""delete_on_request\"": \""retrain_or_review_on_erasure\""}, \""step\"": \""A5_train_classifier\"", \""inputArtifacts\"": [\""D5_GermanTrainDataset\""], \""outputArtifacts\"": [\""M1_GermanCreditClassifier\""], \""modelAccessRoles\"": [\""DS\"", \""AU\"", \""DPO\"", \""DomainExpert\""]}""}"
"OperatorType|LEARN","OperatorType","LEARN","{""key"": ""LEARN"", ""name"": ""LEARN""}"
"ModelExposureMapping|A5_train_classifier_policy::modelExposure::financial_sensitive::model_exposed_to_financial_sensitive_data","ModelExposureMapping","A5_train_classifier_policy::modelExposure::financial_sensitive::model_exposed_to_financial_sensitive_data","{""key"": ""A5_train_classifier_policy::modelExposure::financial_sensitive::model_exposed_to_financial_sensitive_data"", ""policy_id"": ""A5_train_classifier_policy"", ""sourceCategory"": ""financial_sensitive"", ""targetCategory"": ""model_exposed_to_financial_sensitive_data""}"
"ModelExposureMapping|A5_train_classifier_policy::modelExposure::creditworthiness_sensitive::model_exposed_to_financial_sensitive_data","ModelExposureMapping","A5_train_classifier_policy::modelExposure::creditworthiness_sensitive::model_exposed_to_financial_sensitive_data","{""key"": ""A5_train_classifier_policy::modelExposure::creditworthiness_sensitive::model_exposed_to_financial_sensitive_data"", ""policy_id"": ""A5_train_classifier_policy"", ""sourceCategory"": ""creditworthiness_sensitive"", ""targetCategory"": ""model_exposed_to_financial_sensitive_data""}"
"ModelExposureMapping|A5_train_classifier_policy::modelExposure::employment_sensitive::model_exposed_to_employment_data","ModelExposureMapping","A5_train_classifier_policy::modelExposure::employment_sensitive::model_exposed_to_employment_data","{""key"": ""A5_train_classifier_policy::modelExposure::employment_sensitive::model_exposed_to_employment_data"", ""policy_id"": ""A5_train_classifier_policy"", ""sourceCategory"": ""employment_sensitive"", ""targetCategory"": ""model_exposed_to_employment_data""}"
"SensitivityCategory|model_exposed_to_employment_data","SensitivityCategory","model_exposed_to_employment_data","{""key"": ""model_exposed_to_employment_data"", ""name"": ""model_exposed_to_employment_data""}"
"ModelExposureMapping|A5_train_classifier_policy::modelExposure::protected_attribute::model_exposed_to_protected_attributes","ModelExposureMapping","A5_train_classifier_policy::modelExposure::protected_attribute::model_exposed_to_protected_attributes","{""key"": ""A5_train_classifier_policy::modelExposure::protected_attribute::model_exposed_to_protected_attributes"", ""policy_id"": ""A5_train_classifier_policy"", ""sourceCategory"": ""protected_attribute"", ""targetCategory"": ""model_exposed_to_protected_attributes""}"
"ModelExposureMapping|A5_train_classifier_policy::modelExposure::gender::model_exposed_to_protected_attributes","ModelExposureMapping","A5_train_classifier_policy::modelExposure::gender::model_exposed_to_protected_attributes","{""key"": ""A5_train_classifier_policy::modelExposure::gender::model_exposed_to_protected_attributes"", ""policy_id"": ""A5_train_classifier_policy"", ""sourceCategory"": ""gender"", ""targetCategory"": ""model_exposed_to_protected_attributes""}"
"ModelExposureMapping|A5_train_classifier_policy::modelExposure::nationality_sensitive::model_exposed_to_protected_attributes","ModelExposureMapping","A5_train_classifier_policy::modelExposure::nationality_sensitive::model_exposed_to_protected_attributes","{""key"": ""A5_train_classifier_policy::modelExposure::nationality_sensitive::model_exposed_to_protected_attributes"", ""policy_id"": ""A5_train_classifier_policy"", ""sourceCategory"": ""nationality_sensitive"", ""targetCategory"": ""model_exposed_to_protected_attributes""}"
"ModelExposureMapping|A5_train_classifier_policy::modelExposure::sensitive_personal_data::model_exposed_to_sensitive_personal_data","ModelExposureMapping","A5_train_classifier_policy::modelExposure::sensitive_personal_data::model_exposed_to_sensitive_personal_data","{""key"": ""A5_train_classifier_policy::modelExposure::sensitive_personal_data::model_exposed_to_sensitive_personal_data"", ""policy_id"": ""A5_train_classifier_policy"", ""sourceCategory"": ""sensitive_personal_data"", ""targetCategory"": ""model_exposed_to_sensitive_personal_data""}"
"ModelExposureMapping|A5_train_classifier_policy::modelExposure::personal_data::model_exposed_to_personal_data","ModelExposureMapping","A5_train_classifier_policy::modelExposure::personal_data::model_exposed_to_personal_data","{""key"": ""A5_train_classifier_policy::modelExposure::personal_data::model_exposed_to_personal_data"", ""policy_id"": ""A5_train_classifier_policy"", ""sourceCategory"": ""personal_data"", ""targetCategory"": ""model_exposed_to_personal_data""}"
"SensitivityCategory|model_exposed_to_personal_data","SensitivityCategory","model_exposed_to_personal_data","{""key"": ""model_exposed_to_personal_data"", ""name"": ""model_exposed_to_personal_data""}"
"ErasureRewriteRule|A5_train_classifier_policy::erasureRewrite::delete_on_request::retrain_or_review_on_erasure","ErasureRewriteRule","A5_train_classifier_policy::erasureRewrite::delete_on_request::retrain_or_review_on_erasure","{""key"": ""A5_train_classifier_policy::erasureRewrite::delete_on_request::retrain_or_review_on_erasure"", ""policy_id"": ""A5_train_classifier_policy"", ""sourceObligation"": ""delete_on_request"", ""targetObligation"": ""retrain_or_review_on_erasure""}"
"OperationPolicy|A6_evaluate_classifier_policy","OperationPolicy","A6_evaluate_classifier_policy","{""key"": ""A6_evaluate_classifier_policy"", ""policy_id"": ""A6_evaluate_classifier_policy"", ""step"": ""A6_evaluate_classifier"", ""operatorType"": ""EVAL"", ""contributorGranularity"": ""model_and_test"", ""inputArtifacts"": [""M1_GermanCreditClassifier"", ""D6_GermanTestDataset""], ""outputArtifacts"": [""E1_GermanAccuracy""], ""selectedAttributes"": [], ""removedAttributes"": [], ""joinKeys"": [], ""target"": null, ""features"": [], ""excludedAttributes"": [], ""modelAccessRoles"": [], ""note"": null, ""raw_json"": ""{\""operatorType\"": \""EVAL\"", \""contributorGranularity\"": \""model_and_test\"", \""step\"": \""A6_evaluate_classifier\"", \""inputArtifacts\"": [\""M1_GermanCreditClassifier\"", \""D6_GermanTestDataset\""], \""outputArtifacts\"": [\""E1_GermanAccuracy\""], \""mintingRules\"": [{\""condition\"": \""always\"", \""addCategories\"": [\""performance_on_sensitive_task\""], \""description\"": \""Evaluation artifact category added by policy.\""}], \""globalParameters\"": {\""addErasure\"": [\""recompute_on_erasure\""]}}""}"
