"ID","LABEL","key","props_json"
"Pipeline|census_income_pipeline","Pipeline","census_income_pipeline","{""key"": ""census_income_pipeline"", ""name"": ""census_income_pipeline""}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::relationship::00232","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::relationship::00232","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::relationship::00232"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::relationship::00232"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::2::cell::relationship"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute relationship"", ""C_explicit"": [""demographic"", ""quasi_identifier""], ""C"": [""demographic"", ""quasi_identifier"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::race::00233","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::race::00233","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::race::00233"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::race::00233"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::2::cell::race"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute race"", ""C_explicit"": [""race_ethnicity"", ""protected_attribute""], ""C"": [""race_ethnicity"", ""protected_attribute"", ""sensitive_personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::sex::00234","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::sex::00234","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::sex::00234"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::sex::00234"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::2::cell::sex"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute sex"", ""C_explicit"": [""gender"", ""protected_attribute""], ""C"": [""gender"", ""protected_attribute"", ""sensitive_personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::capital-gain::00235","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::capital-gain::00235","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::capital-gain::00235"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::capital-gain::00235"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::2::cell::capital-gain"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute capital-gain"", ""C_explicit"": [""financial_sensitive"", ""income_related""], ""C"": [""financial_sensitive"", ""income_related"", ""sensitive_personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::capital-loss::00236","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::capital-loss::00236","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::capital-loss::00236"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::capital-loss::00236"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::2::cell::capital-loss"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute capital-loss"", ""C_explicit"": [""financial_sensitive"", ""income_related""], ""C"": [""financial_sensitive"", ""income_related"", ""sensitive_personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::hours-per-week::00237","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::hours-per-week::00237","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::hours-per-week::00237"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::hours-per-week::00237"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::2::cell::hours-per-week"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute hours-per-week"", ""C_explicit"": [""employment_sensitive""], ""C"": [""employment_sensitive"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::native-country::00238","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::native-country::00238","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::native-country::00238"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::native-country::00238"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::2::cell::native-country"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute native-country"", ""C_explicit"": [""nationality_sensitive"", ""quasi_identifier""], ""C"": [""nationality_sensitive"", ""quasi_identifier"", ""sensitive_personal_data"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::label::00239","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::label::00239","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::label::00239"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::label::00239"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::2::cell::label"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute label"", ""C_explicit"": [""income_sensitive""], ""C"": [""income_sensitive"", ""sensitive_personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::age::00240","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::age::00240","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::age::00240"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::age::00240"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::3::cell::age"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute age"", ""C_explicit"": [""quasi_identifier""], ""C"": [""quasi_identifier"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::workclass::00241","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::workclass::00241","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::workclass::00241"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::workclass::00241"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::3::cell::workclass"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute workclass"", ""C_explicit"": [""employment_sensitive"", ""socio_economic""], ""C"": [""employment_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::fnlwgt::00242","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::fnlwgt::00242","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::fnlwgt::00242"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::fnlwgt::00242"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::3::cell::fnlwgt"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute fnlwgt"", ""C_explicit"": [""technical_weight""], ""C"": [""technical_weight""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::education::00243","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::education::00243","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::education::00243"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::education::00243"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::3::cell::education"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute education"", ""C_explicit"": [""education_sensitive"", ""socio_economic""], ""C"": [""education_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::education-num::00244","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::education-num::00244","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::education-num::00244"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::education-num::00244"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::3::cell::education-num"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute education-num"", ""C_explicit"": [""education_sensitive"", ""socio_economic""], ""C"": [""education_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::marital-status::00245","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::marital-status::00245","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::marital-status::00245"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::marital-status::00245"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::3::cell::marital-status"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute marital-status"", ""C_explicit"": [""demographic"", ""quasi_identifier""], ""C"": [""demographic"", ""quasi_identifier"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::occupation::00246","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::occupation::00246","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::occupation::00246"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::occupation::00246"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::3::cell::occupation"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute occupation"", ""C_explicit"": [""employment_sensitive"", ""socio_economic""], ""C"": [""employment_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::relationship::00247","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::relationship::00247","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::relationship::00247"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::relationship::00247"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::3::cell::relationship"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute relationship"", ""C_explicit"": [""demographic"", ""quasi_identifier""], ""C"": [""demographic"", ""quasi_identifier"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::race::00248","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::race::00248","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::race::00248"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::3::cell::race::00248"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::3::cell::race"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute race"", ""C_explicit"": [""race_ethnicity"", ""protected_attribute""], ""C"": [""race_ethnicity"", ""protected_attribute"", ""sensitive_personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
