"START_ID","END_ID","TYPE","props_json"
"PipelineRun|run_fc7d525c22","Pipeline|compas_recidivism_pipeline","executes","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::two_year_recid::00189","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::two_year_recid::00189","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::two_year_recid::00189","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::two_year_recid::00189","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_in::00190","DataCellArtifact|D3_COMPASRaceBinary::record::1::cell::c_jail_in","annotates","{}"
"StepRun|run_fc7d525c22::003::B2_binary_race","PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_in::00190","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_in::00190","StepRun|run_fc7d525c22::003::B2_binary_race","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_in::00190","OperationPolicy|B2_binary_race_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_in::00190","SensitivityCategory|criminal_justice_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_in::00190","SensitivityCategory|temporal_quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_in::00190","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_in::00190","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_in::00190","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_in::00190","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_in::00190","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_in::00190","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_in::00190","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_in::00190","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_out::00191","DataCellArtifact|D3_COMPASRaceBinary::record::1::cell::c_jail_out","annotates","{}"
"StepRun|run_fc7d525c22::003::B2_binary_race","PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_out::00191","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_out::00191","StepRun|run_fc7d525c22::003::B2_binary_race","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_out::00191","OperationPolicy|B2_binary_race_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_out::00191","SensitivityCategory|criminal_justice_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_out::00191","SensitivityCategory|temporal_quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_out::00191","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_out::00191","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_out::00191","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_out::00191","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_out::00191","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_out::00191","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_out::00191","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_out::00191","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::age::00192","DataCellArtifact|D3_COMPASRaceBinary::record::2::cell::age","annotates","{}"
"StepRun|run_fc7d525c22::003::B2_binary_race","PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::age::00192","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::age::00192","StepRun|run_fc7d525c22::003::B2_binary_race","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::age::00192","OperationPolicy|B2_binary_race_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::age::00192","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::age::00192","SensitivityCategory|personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::age::00192","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::age::00192","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::age::00192","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::age::00192","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::age::00192","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::age::00192","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::age::00192","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::c_charge_degree::00193","DataCellArtifact|D3_COMPASRaceBinary::record::2::cell::c_charge_degree","annotates","{}"
"StepRun|run_fc7d525c22::003::B2_binary_race","PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::c_charge_degree::00193","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::c_charge_degree::00193","StepRun|run_fc7d525c22::003::B2_binary_race","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::c_charge_degree::00193","OperationPolicy|B2_binary_race_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::c_charge_degree::00193","SensitivityCategory|criminal_justice_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::c_charge_degree::00193","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::c_charge_degree::00193","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::c_charge_degree::00193","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::c_charge_degree::00193","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::c_charge_degree::00193","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::c_charge_degree::00193","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::c_charge_degree::00193","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::c_charge_degree::00193","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::race::00194","DataCellArtifact|D3_COMPASRaceBinary::record::2::cell::race","annotates","{}"
"StepRun|run_fc7d525c22::003::B2_binary_race","PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::race::00194","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::race::00194","StepRun|run_fc7d525c22::003::B2_binary_race","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::race::00194","OperationPolicy|B2_binary_race_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::race::00194","SensitivityCategory|race_ethnicity","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::race::00194","SensitivityCategory|protected_attribute","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::race::00194","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::race::00194","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::race::00194","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::race::00194","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::race::00194","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::race::00194","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::race::00194","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::race::00194","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::sex::00195","DataCellArtifact|D3_COMPASRaceBinary::record::2::cell::sex","annotates","{}"
"StepRun|run_fc7d525c22::003::B2_binary_race","PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::sex::00195","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::sex::00195","StepRun|run_fc7d525c22::003::B2_binary_race","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::sex::00195","OperationPolicy|B2_binary_race_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::sex::00195","SensitivityCategory|gender","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::sex::00195","SensitivityCategory|protected_attribute","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::sex::00195","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::sex::00195","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::sex::00195","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::sex::00195","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::sex::00195","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::sex::00195","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::sex::00195","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::sex::00195","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::priors_count::00196","DataCellArtifact|D3_COMPASRaceBinary::record::2::cell::priors_count","annotates","{}"
"StepRun|run_fc7d525c22::003::B2_binary_race","PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::priors_count::00196","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::priors_count::00196","StepRun|run_fc7d525c22::003::B2_binary_race","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::priors_count::00196","OperationPolicy|B2_binary_race_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::priors_count::00196","SensitivityCategory|criminal_justice_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::priors_count::00196","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::priors_count::00196","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::priors_count::00196","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::priors_count::00196","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::priors_count::00196","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::priors_count::00196","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::priors_count::00196","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::priors_count::00196","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::days_b_screening_arrest::00197","DataCellArtifact|D3_COMPASRaceBinary::record::2::cell::days_b_screening_arrest","annotates","{}"
"StepRun|run_fc7d525c22::003::B2_binary_race","PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::days_b_screening_arrest::00197","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::days_b_screening_arrest::00197","StepRun|run_fc7d525c22::003::B2_binary_race","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::days_b_screening_arrest::00197","OperationPolicy|B2_binary_race_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::days_b_screening_arrest::00197","SensitivityCategory|criminal_justice_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::days_b_screening_arrest::00197","SensitivityCategory|temporal_quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::days_b_screening_arrest::00197","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::days_b_screening_arrest::00197","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::days_b_screening_arrest::00197","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::days_b_screening_arrest::00197","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::days_b_screening_arrest::00197","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::days_b_screening_arrest::00197","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::2::cell::days_b_screening_arrest::00197","AccessRole|DPO","allowsRole","{}"
