"ID","LABEL","key","props_json"
"Pipeline|compas_recidivism_pipeline","Pipeline","compas_recidivism_pipeline","{""key"": ""compas_recidivism_pipeline"", ""name"": ""compas_recidivism_pipeline""}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::age::00174","PrivacyAnnotation","PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::age::00174","{""key"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::age::00174"", ""annotationId"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::age::00174"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D3_COMPASRaceBinary::record::0::cell::age"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B2_binary_race_policy"", ""generated_by"": ""run_fc7d525c22::003::B2_binary_race"", ""note"": ""TR propagation for output attribute age"", ""C_explicit"": [""quasi_identifier""], ""C"": [""quasi_identifier"", ""personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_charge_degree::00175","PrivacyAnnotation","PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_charge_degree::00175","{""key"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_charge_degree::00175"", ""annotationId"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_charge_degree::00175"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D3_COMPASRaceBinary::record::0::cell::c_charge_degree"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B2_binary_race_policy"", ""generated_by"": ""run_fc7d525c22::003::B2_binary_race"", ""note"": ""TR propagation for output attribute c_charge_degree"", ""C_explicit"": [""criminal_justice_sensitive""], ""C"": [""criminal_justice_sensitive"", ""sensitive_personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::race::00176","PrivacyAnnotation","PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::race::00176","{""key"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::race::00176"", ""annotationId"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::race::00176"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D3_COMPASRaceBinary::record::0::cell::race"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B2_binary_race_policy"", ""generated_by"": ""run_fc7d525c22::003::B2_binary_race"", ""note"": ""TR propagation for output attribute race"", ""C_explicit"": [""race_ethnicity"", ""protected_attribute""], ""C"": [""race_ethnicity"", ""protected_attribute"", ""sensitive_personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::sex::00177","PrivacyAnnotation","PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::sex::00177","{""key"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::sex::00177"", ""annotationId"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::sex::00177"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D3_COMPASRaceBinary::record::0::cell::sex"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B2_binary_race_policy"", ""generated_by"": ""run_fc7d525c22::003::B2_binary_race"", ""note"": ""TR propagation for output attribute sex"", ""C_explicit"": [""gender"", ""protected_attribute""], ""C"": [""gender"", ""protected_attribute"", ""sensitive_personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::priors_count::00178","PrivacyAnnotation","PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::priors_count::00178","{""key"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::priors_count::00178"", ""annotationId"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::priors_count::00178"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D3_COMPASRaceBinary::record::0::cell::priors_count"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B2_binary_race_policy"", ""generated_by"": ""run_fc7d525c22::003::B2_binary_race"", ""note"": ""TR propagation for output attribute priors_count"", ""C_explicit"": [""criminal_justice_sensitive""], ""C"": [""criminal_justice_sensitive"", ""sensitive_personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::days_b_screening_arrest::00179","PrivacyAnnotation","PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::days_b_screening_arrest::00179","{""key"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::days_b_screening_arrest::00179"", ""annotationId"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::days_b_screening_arrest::00179"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D3_COMPASRaceBinary::record::0::cell::days_b_screening_arrest"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B2_binary_race_policy"", ""generated_by"": ""run_fc7d525c22::003::B2_binary_race"", ""note"": ""TR propagation for output attribute days_b_screening_arrest"", ""C_explicit"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier""], ""C"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier"", ""sensitive_personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::two_year_recid::00180","PrivacyAnnotation","PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::two_year_recid::00180","{""key"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::two_year_recid::00180"", ""annotationId"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::two_year_recid::00180"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D3_COMPASRaceBinary::record::0::cell::two_year_recid"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B2_binary_race_policy"", ""generated_by"": ""run_fc7d525c22::003::B2_binary_race"", ""note"": ""TR propagation for output attribute two_year_recid"", ""C_explicit"": [""criminal_justice_sensitive"", ""behavioural_sensitive""], ""C"": [""criminal_justice_sensitive"", ""behavioural_sensitive"", ""sensitive_personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_in::00181","PrivacyAnnotation","PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_in::00181","{""key"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_in::00181"", ""annotationId"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_in::00181"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D3_COMPASRaceBinary::record::0::cell::c_jail_in"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B2_binary_race_policy"", ""generated_by"": ""run_fc7d525c22::003::B2_binary_race"", ""note"": ""TR propagation for output attribute c_jail_in"", ""C_explicit"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier""], ""C"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier"", ""sensitive_personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_out::00182","PrivacyAnnotation","PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_out::00182","{""key"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_out::00182"", ""annotationId"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_out::00182"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D3_COMPASRaceBinary::record::0::cell::c_jail_out"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B2_binary_race_policy"", ""generated_by"": ""run_fc7d525c22::003::B2_binary_race"", ""note"": ""TR propagation for output attribute c_jail_out"", ""C_explicit"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier""], ""C"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier"", ""sensitive_personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::age::00183","PrivacyAnnotation","PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::age::00183","{""key"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::age::00183"", ""annotationId"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::age::00183"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D3_COMPASRaceBinary::record::1::cell::age"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B2_binary_race_policy"", ""generated_by"": ""run_fc7d525c22::003::B2_binary_race"", ""note"": ""TR propagation for output attribute age"", ""C_explicit"": [""quasi_identifier""], ""C"": [""quasi_identifier"", ""personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_charge_degree::00184","PrivacyAnnotation","PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_charge_degree::00184","{""key"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_charge_degree::00184"", ""annotationId"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_charge_degree::00184"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D3_COMPASRaceBinary::record::1::cell::c_charge_degree"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B2_binary_race_policy"", ""generated_by"": ""run_fc7d525c22::003::B2_binary_race"", ""note"": ""TR propagation for output attribute c_charge_degree"", ""C_explicit"": [""criminal_justice_sensitive""], ""C"": [""criminal_justice_sensitive"", ""sensitive_personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::race::00185","PrivacyAnnotation","PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::race::00185","{""key"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::race::00185"", ""annotationId"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::race::00185"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D3_COMPASRaceBinary::record::1::cell::race"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B2_binary_race_policy"", ""generated_by"": ""run_fc7d525c22::003::B2_binary_race"", ""note"": ""TR propagation for output attribute race"", ""C_explicit"": [""race_ethnicity"", ""protected_attribute""], ""C"": [""race_ethnicity"", ""protected_attribute"", ""sensitive_personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::sex::00186","PrivacyAnnotation","PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::sex::00186","{""key"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::sex::00186"", ""annotationId"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::sex::00186"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D3_COMPASRaceBinary::record::1::cell::sex"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B2_binary_race_policy"", ""generated_by"": ""run_fc7d525c22::003::B2_binary_race"", ""note"": ""TR propagation for output attribute sex"", ""C_explicit"": [""gender"", ""protected_attribute""], ""C"": [""gender"", ""protected_attribute"", ""sensitive_personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::priors_count::00187","PrivacyAnnotation","PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::priors_count::00187","{""key"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::priors_count::00187"", ""annotationId"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::priors_count::00187"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D3_COMPASRaceBinary::record::1::cell::priors_count"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B2_binary_race_policy"", ""generated_by"": ""run_fc7d525c22::003::B2_binary_race"", ""note"": ""TR propagation for output attribute priors_count"", ""C_explicit"": [""criminal_justice_sensitive""], ""C"": [""criminal_justice_sensitive"", ""sensitive_personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::days_b_screening_arrest::00188","PrivacyAnnotation","PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::days_b_screening_arrest::00188","{""key"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::days_b_screening_arrest::00188"", ""annotationId"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::days_b_screening_arrest::00188"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D3_COMPASRaceBinary::record::1::cell::days_b_screening_arrest"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B2_binary_race_policy"", ""generated_by"": ""run_fc7d525c22::003::B2_binary_race"", ""note"": ""TR propagation for output attribute days_b_screening_arrest"", ""C_explicit"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier""], ""C"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier"", ""sensitive_personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::two_year_recid::00189","PrivacyAnnotation","PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::two_year_recid::00189","{""key"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::two_year_recid::00189"", ""annotationId"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::two_year_recid::00189"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D3_COMPASRaceBinary::record::1::cell::two_year_recid"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B2_binary_race_policy"", ""generated_by"": ""run_fc7d525c22::003::B2_binary_race"", ""note"": ""TR propagation for output attribute two_year_recid"", ""C_explicit"": [""criminal_justice_sensitive"", ""behavioural_sensitive""], ""C"": [""criminal_justice_sensitive"", ""behavioural_sensitive"", ""sensitive_personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_in::00190","PrivacyAnnotation","PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_in::00190","{""key"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_in::00190"", ""annotationId"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_in::00190"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D3_COMPASRaceBinary::record::1::cell::c_jail_in"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B2_binary_race_policy"", ""generated_by"": ""run_fc7d525c22::003::B2_binary_race"", ""note"": ""TR propagation for output attribute c_jail_in"", ""C_explicit"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier""], ""C"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier"", ""sensitive_personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_out::00191","PrivacyAnnotation","PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_out::00191","{""key"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_out::00191"", ""annotationId"": ""PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_jail_out::00191"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D3_COMPASRaceBinary::record::1::cell::c_jail_out"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B2_binary_race_policy"", ""generated_by"": ""run_fc7d525c22::003::B2_binary_race"", ""note"": ""TR propagation for output attribute c_jail_out"", ""C_explicit"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier""], ""C"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier"", ""sensitive_personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
